ANALYTE_ID	DOCUMENT_NUMBER	TEST_SYSTEM_ID	ANALYTE_NAME	DATE_EFFECTIVE
85	K113501	19371	Phencyclidine (PCP)	2011-12-07
85	K113501	19931	Phencyclidine (PCP)	2012-02-13
85	K113501	20068	Phencyclidine (PCP)	2012-03-20
85	K113501	20477	Phencyclidine (PCP)	2012-06-07
85	K113501	21730	Phencyclidine (PCP)	2013-07-01
85	K121065	21748	Phencyclidine (PCP)	2013-05-29
85	K121065	21749	Phencyclidine (PCP)	2013-05-29
85	K121065	22229	Phencyclidine (PCP)	2013-12-05
85	K121065	22230	Phencyclidine (PCP)	2013-12-05
85	K121166	20422	Phencyclidine (PCP)	2012-07-24
85	K121166	20423	Phencyclidine (PCP)	2012-07-24
85	K121166	21327	Phencyclidine (PCP)	2013-01-30
85	K121166	21328	Phencyclidine (PCP)	2013-01-30
85	K121166	21549	Phencyclidine (PCP)	2013-03-15
85	K121339	17684	Phencyclidine (PCP)	2012-05-22
85	K121339	17685	Phencyclidine (PCP)	2012-05-22
85	K122633	21426	Phencyclidine (PCP)	2013-02-08
85	K122633	21895	Phencyclidine (PCP)	2013-07-29
85	K122633	22435	Phencyclidine (PCP)	2014-04-11
85	K122703	21649	Phencyclidine (PCP)	2013-05-01
85	K122809	21807	Phencyclidine (PCP)	2013-06-24
85	K122904	21550	Phencyclidine (PCP)	2013-03-15
85	K122904	21551	Phencyclidine (PCP)	2013-03-15
85	K122904	21723	Phencyclidine (PCP)	2013-05-29
85	K122904	21725	Phencyclidine (PCP)	2013-05-29
85	K122904	22019	Phencyclidine (PCP)	2013-09-06
85	K122904	22020	Phencyclidine (PCP)	2013-09-06
85	K122904	22068	Phencyclidine (PCP)	2013-10-24
85	K122904	22069	Phencyclidine (PCP)	2013-10-04
85	K122904	22071	Phencyclidine (PCP)	2013-10-04
85	K122904	22092	Phencyclidine (PCP)	2013-10-04
85	K122904	22093	Phencyclidine (PCP)	2013-10-04
85	K122904	22133	Phencyclidine (PCP)	2013-10-24
85	K122904	22395	Phencyclidine (PCP)	2014-06-04
85	K123863	21298	Phencyclidine (PCP)	2013-01-10
85	K123863	21299	Phencyclidine (PCP)	2013-01-10
85	K123863	21518	Phencyclidine (PCP)	2013-02-27
85	K123863	21519	Phencyclidine (PCP)	2013-02-27
85	K130082	22256	Phencyclidine (PCP)	2013-12-26
85	K130213	22087	Phencyclidine (PCP)	2013-10-18
85	K130213	22088	Phencyclidine (PCP)	2013-10-18
85	K130213	22089	Phencyclidine (PCP)	2013-10-18
85	K130213	22090	Phencyclidine (PCP)	2013-10-18
85	K130213	22094	Phencyclidine (PCP)	2013-10-18
85	K130213	22095	Phencyclidine (PCP)	2013-10-18
85	K130213	22096	Phencyclidine (PCP)	2013-10-18
85	K130213	22097	Phencyclidine (PCP)	2013-10-18
85	K130463	16536	Phencyclidine (PCP)	2013-08-15
85	K130463	22367	Phencyclidine (PCP)	2014-02-21
85	K130463	22368	Phencyclidine (PCP)	2014-02-21
85	K130665	21726	Phencyclidine (PCP)	2013-05-29
85	K130665	21727	Phencyclidine (PCP)	2013-05-29
85	K130665	22134	Phencyclidine (PCP)	2013-10-24
85	K130665	22135	Phencyclidine (PCP)	2013-10-24
85	K130665	22147	Phencyclidine (PCP)	2013-11-19
85	K130665	22167	Phencyclidine (PCP)	2013-12-05
85	K130665	22168	Phencyclidine (PCP)	2013-12-05
85	K130665	22169	Phencyclidine (PCP)	2013-12-05
85	K130665	22170	Phencyclidine (PCP)	2013-12-05
85	K131069	22553	Phencyclidine (PCP)	2014-05-15
85	K131069	22555	Phencyclidine (PCP)	2014-05-15
85	K131181	21835	Phencyclidine (PCP)	2013-07-01
85	K131645	22102	Phencyclidine (PCP)	2013-10-09
85	K131645	22103	Phencyclidine (PCP)	2013-10-09
85	K131645	22246	Phencyclidine (PCP)	2014-06-27
85	K131811	22048	Phencyclidine (PCP)	2013-09-25
85	K131811	22049	Phencyclidine (PCP)	2013-09-25
85	K132812	22380	Phencyclidine (PCP)	2014-03-13
85	K140215	22276	Phencyclidine (PCP)	2014-06-18
85	K140215	22277	Phencyclidine (PCP)	2014-06-18
85	K934340	5828	Phencyclidine (PCP)	1994-12-09
85	K935320	1872	Phencyclidine (PCP)	2001-12-03
85	K935320	1873	Phencyclidine (PCP)	2001-12-03
85	K935320	1874	Phencyclidine (PCP)	2001-12-03
85	K935320	1875	Phencyclidine (PCP)	2001-12-03
85	K935320	2576	Phencyclidine (PCP)	2002-07-02
85	K935320	2577	Phencyclidine (PCP)	2002-07-02
85	K935320	2578	Phencyclidine (PCP)	2002-07-02
85	K935320	2579	Phencyclidine (PCP)	2002-07-02
85	K935320	2580	Phencyclidine (PCP)	2002-07-02
85	K935320	2581	Phencyclidine (PCP)	2002-07-02
85	K935320	2621	Phencyclidine (PCP)	2002-07-10
85	K935320	13766	Phencyclidine (PCP)	2007-01-09
85	K935320	13767	Phencyclidine (PCP)	2007-01-09
85	K935320	14344	Phencyclidine (PCP)	2008-08-07
85	K935320	14345	Phencyclidine (PCP)	2008-08-07
85	K935320	14346	Phencyclidine (PCP)	2008-08-07
85	K935320	14779	Phencyclidine (PCP)	2008-08-07
85	K935320	14973	Phencyclidine (PCP)	2008-05-19
85	K935320	15059	Phencyclidine (PCP)	2008-05-19
85	K935320	15060	Phencyclidine (PCP)	2008-05-19
85	K935320	16203	Phencyclidine (PCP)	2010-05-03
85	K935320	19616	Phencyclidine (PCP)	2012-01-04
85	K935629	5652	Phencyclidine (PCP)	1994-09-15
85	K935650	1009	Phencyclidine (PCP)	2000-11-15
85	K940048	6043	Phencyclidine (PCP)	1996-04-12
85	K941050	6024	Phencyclidine (PCP)	1995-01-06
85	K941050	6025	Phencyclidine (PCP)	1996-07-12
85	K941050	6026	Phencyclidine (PCP)	1998-09-18
85	K942364	5813	Phencyclidine (PCP)	1994-10-28
85	K942364	5814	Phencyclidine (PCP)	1999-05-07
85	K942836	6212	Phencyclidine (PCP)	1995-05-05
85	K943711	6340	Phencyclidine (PCP)	1994-10-14
85	K944093	65	Phencyclidine (PCP)	2003-10-23
85	K944093	14426	Phencyclidine (PCP)	2007-12-13
85	K944605	5558	Phencyclidine (PCP)	1994-12-23
85	K946059	936	Phencyclidine (PCP)	1999-05-07
85	K946059	5590	Phencyclidine (PCP)	1995-02-03
85	K946059	5641	Phencyclidine (PCP)	1995-12-01
85	K946059	5956	Phencyclidine (PCP)	1995-12-01
85	K946059	5957	Phencyclidine (PCP)	1995-12-01
85	K946059	5958	Phencyclidine (PCP)	1995-12-01
85	K946059	5959	Phencyclidine (PCP)	1995-12-01
85	K946059	5960	Phencyclidine (PCP)	1999-05-07
85	K946059	5961	Phencyclidine (PCP)	1999-05-07
85	K946059	5962	Phencyclidine (PCP)	1999-05-07
85	K946059	5963	Phencyclidine (PCP)	1999-05-07
85	K946059	6125	Phencyclidine (PCP)	1995-12-01
85	K946059	6126	Phencyclidine (PCP)	1995-12-01
85	K946059	6127	Phencyclidine (PCP)	1995-12-01
85	K946059	6128	Phencyclidine (PCP)	1995-12-01
85	K946059	6129	Phencyclidine (PCP)	1995-12-01
85	K946059	6130	Phencyclidine (PCP)	1995-12-01
85	K946059	6131	Phencyclidine (PCP)	1995-12-01
85	K946059	6132	Phencyclidine (PCP)	1995-12-01
85	K946059	6133	Phencyclidine (PCP)	1995-12-01
85	K946059	6134	Phencyclidine (PCP)	1995-12-01
85	K946059	6135	Phencyclidine (PCP)	1995-12-01
85	K946059	6136	Phencyclidine (PCP)	1995-12-01
85	K946059	6137	Phencyclidine (PCP)	1998-04-10
85	K946059	6138	Phencyclidine (PCP)	1998-04-10
85	K946059	6139	Phencyclidine (PCP)	1999-05-07
85	K946059	6140	Phencyclidine (PCP)	1999-05-07
85	K946059	6141	Phencyclidine (PCP)	1999-05-07
85	K946059	6142	Phencyclidine (PCP)	1999-05-07
85	K950183	116	Phencyclidine (PCP)	1998-09-18
85	K950183	203	Phencyclidine (PCP)	1998-09-18
85	K950183	3581	Phencyclidine (PCP)	1996-11-01
85	K950183	3582	Phencyclidine (PCP)	1996-07-12
85	K950183	5924	Phencyclidine (PCP)	1995-03-31
85	K950183	5926	Phencyclidine (PCP)	1996-07-12
85	K950183	6353	Phencyclidine (PCP)	1995-03-31
85	K950958	177	Phencyclidine (PCP)	1998-04-10
85	K950958	1837	Phencyclidine (PCP)	1996-04-19
85	K950958	1838	Phencyclidine (PCP)	1996-04-19
85	K950958	1841	Phencyclidine (PCP)	1997-09-12
85	K950958	6615	Phencyclidine (PCP)	1996-04-19
85	K951595	139	Phencyclidine (PCP)	2002-04-05
85	K951595	140	Phencyclidine (PCP)	1999-10-25
85	K951595	141	Phencyclidine (PCP)	2000-12-29
85	K951595	244	Phencyclidine (PCP)	1999-10-25
85	K951595	1004	Phencyclidine (PCP)	1995-10-06
85	K953239	1021	Phencyclidine (PCP)	1999-05-07
85	K953239	1096	Phencyclidine (PCP)	2001-09-10
85	K953239	1161	Phencyclidine (PCP)	2001-07-20
85	K953239	6811	Phencyclidine (PCP)	1996-03-22
85	K953534	130	Phencyclidine (PCP)	1995-11-24
85	K961266	754	Phencyclidine (PCP)	2002-03-29
85	K962353	7225	Phencyclidine (PCP)	1997-02-14
85	K962353	7226	Phencyclidine (PCP)	1998-04-24
85	K962353	7227	Phencyclidine (PCP)	1998-04-24
85	K963233	7364	Phencyclidine (PCP)	1997-08-22
85	K963692	7395	Phencyclidine (PCP)	1997-08-22
85	K964343	1265	Phencyclidine (PCP)	2001-02-26
85	K964355	6373	Phencyclidine (PCP)	1997-03-07
85	K964900	7766	Phencyclidine (PCP)	1997-07-25
85	K973075	8139	Phencyclidine (PCP)	1998-01-16
85	K973628	2914	Phencyclidine (PCP)	2003-02-10
85	K973628	2915	Phencyclidine (PCP)	2003-02-10
85	K973628	3066	Phencyclidine (PCP)	2003-02-10
85	K973726	8212	Phencyclidine (PCP)	1997-11-14
85	K973784	8215	Phencyclidine (PCP)	1998-02-27
85	K973784	8216	Phencyclidine (PCP)	1998-02-27
85	K973784	8217	Phencyclidine (PCP)	1998-02-27
85	K974582	2723	Phencyclidine (PCP)	2002-08-26
85	K974582	2724	Phencyclidine (PCP)	2002-08-26
85	K974582	8296	Phencyclidine (PCP)	1998-04-10
85	K980084	8333	Phencyclidine (PCP)	1998-06-12
85	K980367	2285	Phencyclidine (PCP)	2004-03-15
85	K980836	8410	Phencyclidine (PCP)	1998-07-31
85	K980865	8412	Phencyclidine (PCP)	1999-04-02
85	K980872	8413	Phencyclidine (PCP)	1999-06-11
85	K981019	8420	Phencyclidine (PCP)	1998-05-15
85	K981292	8457	Phencyclidine (PCP)	1998-07-17
85	K981363	8467	Phencyclidine (PCP)	1999-11-19
85	K981687	8503	Phencyclidine (PCP)	1999-04-02
85	K981705	8506	Phencyclidine (PCP)	1999-05-24
85	K982211	1156	Phencyclidine (PCP)	2001-01-17
85	K982211	2876	Phencyclidine (PCP)	1998-09-18
85	K982621	1360	Phencyclidine (PCP)	2000-04-19
85	K982801	8703	Phencyclidine (PCP)	1999-10-25
85	K983501	13741	Phencyclidine (PCP)	2006-12-28
85	K983704	940	Phencyclidine (PCP)	1999-10-08
85	K983770	4673	Phencyclidine (PCP)	2000-01-27
85	K983790	8789	Phencyclidine (PCP)	1999-08-27
85	K983790	8790	Phencyclidine (PCP)	1999-08-27
85	K990325	8865	Phencyclidine (PCP)	1999-07-19
85	K990337	8867	Phencyclidine (PCP)	1999-04-16
85	K990786	754	Phencyclidine (PCP)	2002-05-29
85	K990786	2423	Phencyclidine (PCP)	2002-05-29
85	K990786	2424	Phencyclidine (PCP)	2002-05-29
85	K991076	8932	Phencyclidine (PCP)	1999-10-25
85	K991078	8933	Phencyclidine (PCP)	1999-10-25
85	K991078	8934	Phencyclidine (PCP)	1999-10-25
85	K991698	8957	Phencyclidine (PCP)	1999-10-25
85	K992422	815	Phencyclidine (PCP)	2000-07-31
85	K992422	816	Phencyclidine (PCP)	2000-07-31
85	K992422	817	Phencyclidine (PCP)	2000-07-31
85	K992422	818	Phencyclidine (PCP)	2000-07-31
85	K992748	9004	Phencyclidine (PCP)	1999-10-08
85	K993100	574	Phencyclidine (PCP)	1999-10-25
85	K993165	2706	Phencyclidine (PCP)	1999-12-10
85	K993165	2706	Phencyclidine (PCP)	2002-08-29
85	K993165	2707	Phencyclidine (PCP)	2002-08-29
85	K993485	9044	Phencyclidine (PCP)	2000-01-07
85	K993945	9062	Phencyclidine (PCP)	1999-12-10
85	K993983	537	Phencyclidine (PCP)	2000-05-08
85	K993983	544	Phencyclidine (PCP)	2000-05-15
85	K993983	564	Phencyclidine (PCP)	2000-06-08
85	K993983	566	Phencyclidine (PCP)	2000-05-15
85	K993983	1055	Phencyclidine (PCP)	2000-11-29
85	K993983	3072	Phencyclidine (PCP)	2003-05-23
85	K993983	4642	Phencyclidine (PCP)	2005-02-28
85	K993983	13113	Phencyclidine (PCP)	2006-04-19
85	K993983	14700	Phencyclidine (PCP)	2007-11-08
85	K993983	17807	Phencyclidine (PCP)	2011-02-28
85	K993983	18608	Phencyclidine (PCP)	2011-05-13
85	K993983	18609	Phencyclidine (PCP)	2011-05-13
85	K993983	18610	Phencyclidine (PCP)	2011-05-13
85	K993983	20137	Phencyclidine (PCP)	2012-05-30
85	K993983	20138	Phencyclidine (PCP)	2012-05-30
85	K993983	20139	Phencyclidine (PCP)	2012-05-30
85	K993983	20140	Phencyclidine (PCP)	2012-05-30
85	K993983	20141	Phencyclidine (PCP)	2012-05-30
85	K993983	20142	Phencyclidine (PCP)	2012-05-30
85	K993983	20143	Phencyclidine (PCP)	2012-05-30
85	K994005	20322	Phencyclidine (PCP)	2012-06-04
85	K994236	784	Phencyclidine (PCP)	2000-04-19
86	CDC000016	9224	Cocaine metabolites	1993-07-26
86	CDC000050	5454	Cocaine metabolites	1993-07-26
86	CDC000075	6576	Cocaine metabolites	1993-07-26
86	CDC000075	6577	Cocaine metabolites	1993-07-26
86	CDC000075	6578	Cocaine metabolites	1993-07-26
86	CDC000090	5583	Cocaine metabolites	1993-07-26
86	CDC000090	9979	Cocaine metabolites	1993-07-26
86	CDC000100	5785	Cocaine metabolites	1993-07-26
86	CDC000104	10140	Cocaine metabolites	1993-07-26
86	CDC000139	10506	Cocaine metabolites	1993-07-26
86	CDC000139	10507	Cocaine metabolites	1993-07-26
86	CDC000241	11259	Cocaine metabolites	1993-07-26
86	CDC000246	11296	Cocaine metabolites	1993-07-26
86	CDC000257	11380	Cocaine metabolites	1993-07-26
86	CDC000257	11381	Cocaine metabolites	1993-07-26
86	CDC000257	11382	Cocaine metabolites	1993-07-26
86	CDC000274	6319	Cocaine metabolites	1993-07-26
86	CDC000313	6975	Cocaine metabolites	1994-09-01
86	CDC000313	7256	Cocaine metabolites	1994-09-01
86	CDC000313	7257	Cocaine metabolites	1994-09-01
86	CDC000399	11995	Cocaine metabolites	1998-04-24
86	CDC000399	11996	Cocaine metabolites	1998-04-24
86	CDC000399	11997	Cocaine metabolites	1998-04-24
86	CDC000401	5822	Cocaine metabolites	1998-09-18
86	CDC000414	71	Cocaine metabolites	1993-07-26
86	CDC000414	9110	Cocaine metabolites	1993-07-26
86	CDC000414	9111	Cocaine metabolites	1993-07-26
86	CDC000425	5348	Cocaine metabolites	1993-07-26
86	CDC000425	5350	Cocaine metabolites	1993-07-26
86	CDC000425	5351	Cocaine metabolites	1993-07-26
86	CDC000429	5349	Cocaine metabolites	1993-07-26
86	CDC000431	5327	Cocaine metabolites	1993-07-26
86	CDC000431	5328	Cocaine metabolites	1993-07-26
86	CDC000431	5329	Cocaine metabolites	1993-07-26
86	CDC000431	5757	Cocaine metabolites	1993-07-26
86	CDC000431	6938	Cocaine metabolites	1993-07-26
86	CDC000435	6937	Cocaine metabolites	1993-07-26
86	CDC000443	5818	Cocaine metabolites	1993-07-26
86	CDC000443	5819	Cocaine metabolites	1993-07-26
86	CDC000443	5820	Cocaine metabolites	1993-07-26
86	CDC000443	5821	Cocaine metabolites	1993-07-26
86	CDC000446	5817	Cocaine metabolites	1993-07-26
86	CDC000455	5278	Cocaine metabolites	1993-07-26
86	CDC000455	5279	Cocaine metabolites	1993-07-26
86	CDC000455	5384	Cocaine metabolites	1993-07-26
86	CDC000455	10584	Cocaine metabolites	1993-07-26
86	CDC000455	10585	Cocaine metabolites	1993-07-26
86	CDC000460	5691	Cocaine metabolites	1993-07-26
86	CDC000460	6613	Cocaine metabolites	1993-07-26
86	CDC000460	6879	Cocaine metabolites	1993-07-26
86	CDC000460	6974	Cocaine metabolites	1993-07-26
86	CDC000460	7254	Cocaine metabolites	1993-07-26
86	CDC000460	7258	Cocaine metabolites	1993-07-26
86	CDC000460	7259	Cocaine metabolites	1993-07-26
86	CDC000460	7260	Cocaine metabolites	1993-07-26
86	CDC000460	7261	Cocaine metabolites	1993-07-26
86	CDC000460	7262	Cocaine metabolites	1993-07-26
86	CDC000460	7264	Cocaine metabolites	1993-07-26
86	CDC000464	7255	Cocaine metabolites	1993-07-26
86	CDC000465	10	Cocaine metabolites	1993-07-26
86	CDC000465	42	Cocaine metabolites	1993-07-26
86	CDC000465	560	Cocaine metabolites	1993-07-26
86	CDC000465	5331	Cocaine metabolites	1993-07-26
86	CDC000465	5647	Cocaine metabolites	1993-07-26
86	CDC000465	6760	Cocaine metabolites	1993-07-26
86	CDC000465	11170	Cocaine metabolites	1993-07-26
86	CDC000470	5332	Cocaine metabolites	1993-07-26
86	CDC000472	5598	Cocaine metabolites	1993-07-26
86	CDC000472	5599	Cocaine metabolites	1993-07-26
86	CDC000472	6801	Cocaine metabolites	1993-07-26
86	CDC000472	6971	Cocaine metabolites	1993-07-26
86	CDC000472	6973	Cocaine metabolites	1993-07-26
86	CDC000479	937	Cocaine metabolites	1999-05-07
86	CDC000479	3062	Cocaine metabolites	1999-05-07
86	CDC000479	3254	Cocaine metabolites	1999-05-07
86	CDC000479	6939	Cocaine metabolites	1999-05-07
86	CDC000479	6940	Cocaine metabolites	1999-05-07
86	CR140084	22538	Cocaine metabolites	2014-05-02
86	CR140134	22569	Cocaine metabolites	2014-05-12
86	CR140134	22570	Cocaine metabolites	2014-05-12
86	CR140143	22637	Cocaine metabolites	2014-08-20
86	CR140143	22638	Cocaine metabolites	2014-08-20
86	CR140143	22639	Cocaine metabolites	2014-08-20
86	CR140143	22640	Cocaine metabolites	2014-08-20
86	CR140144	22641	Cocaine metabolites	2014-08-06
86	CR140144	22642	Cocaine metabolites	2014-08-06
86	CR140144	22643	Cocaine metabolites	2014-08-06
86	CR140144	22645	Cocaine metabolites	2014-08-06
86	CR140144	22646	Cocaine metabolites	2014-08-06
86	CR140159	22740	Cocaine metabolites	2014-07-09
86	CR140177	22662	Cocaine metabolites	2014-06-10
86	CR140207	22699	Cocaine metabolites	2014-06-27
86	CR140212	22682	Cocaine metabolites	2014-06-26
86	CR140212	22683	Cocaine metabolites	2014-06-26
86	CR140220	22751	Cocaine metabolites	2014-07-15
86	CR140224	22750	Cocaine metabolites	2014-07-15
86	CR140231	22753	Cocaine metabolites	2014-07-18
86	CR140231	22754	Cocaine metabolites	2014-07-18
86	CR140231	22755	Cocaine metabolites	2014-07-18
86	CR140231	22756	Cocaine metabolites	2014-07-18
86	CR140243	22728	Cocaine metabolites	2014-07-07
86	CR140292	22812	Cocaine metabolites	2014-08-22
86	CR140294	22913	Cocaine metabolites	2018-05-14
86	CR140300	23963	Cocaine metabolites	2015-07-30
86	CR140326	22875	Cocaine metabolites	2014-10-07
86	CR140326	22876	Cocaine metabolites	2014-10-07
86	CR140327	22923	Cocaine metabolites	2014-10-02
86	CR140332	22830	Cocaine metabolites	2014-09-18
86	CR140334	22916	Cocaine metabolites	2014-10-09
86	CR140334	22919	Cocaine metabolites	2014-10-09
86	CR140352	22941	Cocaine metabolites	2014-12-01
86	CR140352	22944	Cocaine metabolites	2014-12-01
86	CR140385	22994	Cocaine metabolites	2014-12-19
86	CR140385	22996	Cocaine metabolites	2014-12-19
86	CR140399	22936	Cocaine metabolites	2014-10-31
86	CR140416	22982	Cocaine metabolites	2014-11-13
86	CR140416	22983	Cocaine metabolites	2014-11-13
86	CR140449	23101	Cocaine metabolites	2014-12-10
86	CR140462	23132	Cocaine metabolites	2014-12-22
86	CR140462	23133	Cocaine metabolites	2014-12-22
86	CR140462	23153	Cocaine metabolites	2014-12-22
86	CR140462	23154	Cocaine metabolites	2014-12-22
86	CR140468	23155	Cocaine metabolites	2014-12-19
86	CR140468	23156	Cocaine metabolites	2014-12-19
86	CR140470	23120	Cocaine metabolites	2014-12-10
86	CR140474	23198	Cocaine metabolites	2014-12-29
86	CR140474	23199	Cocaine metabolites	2014-12-29
86	CR140527	23623	Cocaine metabolites	2015-04-20
86	CR140527	23624	Cocaine metabolites	2015-04-20
86	CR150080	23701	Cocaine metabolites	2015-05-15
86	CR150080	23702	Cocaine metabolites	2015-05-15
86	CR150101	23546	Cocaine metabolites	2015-03-31
86	CR150101	23547	Cocaine metabolites	2015-03-31
86	CR150159	28656	Cocaine metabolites	2018-11-19
86	CR150167	23666	Cocaine metabolites	2015-04-30
86	CR150187	23777	Cocaine metabolites	2015-06-03
86	CR150187	23778	Cocaine metabolites	2015-06-03
86	CR150189	23779	Cocaine metabolites	2015-06-03
86	CR150189	23780	Cocaine metabolites	2015-06-03
86	CR150190	23719	Cocaine metabolites	2015-05-19
86	CR150190	23720	Cocaine metabolites	2015-05-19
86	CR150208	24064	Cocaine metabolites	2015-08-31
86	CR150226	23943	Cocaine metabolites	2015-07-29
86	CR150229	23764	Cocaine metabolites	2015-06-04
86	CR150234	23845	Cocaine metabolites	2015-06-05
86	CR150261	23835	Cocaine metabolites	2015-07-07
86	CR150300	23848	Cocaine metabolites	2015-07-08
86	CR150399	25636	Cocaine metabolites	2016-11-23
86	CR150405	24103	Cocaine metabolites	2015-09-17
86	CR150405	24104	Cocaine metabolites	2015-09-17
86	CR150405	24105	Cocaine metabolites	2015-09-17
86	CR150405	24106	Cocaine metabolites	2015-09-17
86	CR150427	24121	Cocaine metabolites	2015-09-22
86	CR150450	24778	Cocaine metabolites	2016-04-22
86	CR150450	24779	Cocaine metabolites	2016-04-22
86	CR150469	24177	Cocaine metabolites	2015-10-22
86	CR150469	24178	Cocaine metabolites	2015-10-22
86	CR150471	25122	Cocaine metabolites	2016-06-30
86	CR150471	25123	Cocaine metabolites	2016-06-30
86	CR150477	24220	Cocaine metabolites	2015-10-27
86	CR150477	24256	Cocaine metabolites	2015-10-27
86	CR150506	24328	Cocaine metabolites	2019-10-01
86	CR150506	24329	Cocaine metabolites	2019-10-01
86	CR150510	24331	Cocaine metabolites	2015-11-13
86	CR150510	24332	Cocaine metabolites	2015-11-13
86	CR150516	24345	Cocaine metabolites	2015-11-25
86	CR150516	24346	Cocaine metabolites	2015-11-25
86	CR150533	24787	Cocaine metabolites	2016-04-21
86	CR150533	24788	Cocaine metabolites	2016-04-21
86	CR150542	24380	Cocaine metabolites	2015-12-09
86	CR150545	24414	Cocaine metabolites	2015-12-16
86	CR150552	24412	Cocaine metabolites	2015-12-15
86	CR150556	24399	Cocaine metabolites	2015-12-14
86	CR150562	24397	Cocaine metabolites	2015-12-15
86	CR150562	24398	Cocaine metabolites	2015-12-15
86	CR150563	24743	Cocaine metabolites	2016-03-31
86	CR150563	24744	Cocaine metabolites	2016-03-31
86	CR150563	24745	Cocaine metabolites	2016-03-31
86	CR150563	24746	Cocaine metabolites	2016-03-31
86	CR150585	24532	Cocaine metabolites	2016-01-21
86	CR150585	24533	Cocaine metabolites	2016-01-21
86	CR150590	24692	Cocaine metabolites	2016-03-18
86	CR150590	24693	Cocaine metabolites	2016-03-18
86	CR150590	24694	Cocaine metabolites	2016-03-18
86	CR150596	24516	Cocaine metabolites	2016-01-13
86	CR150596	24517	Cocaine metabolites	2016-01-13
86	CR160027	24627	Cocaine metabolites	2016-02-22
86	CR160027	24628	Cocaine metabolites	2016-02-22
86	CR160027	24633	Cocaine metabolites	2016-02-22
86	CR160044	24654	Cocaine metabolites	2016-03-08
86	CR160122	24800	Cocaine metabolites	2016-04-26
86	CR160215	25144	Cocaine metabolites	2016-07-06
86	CR160215	25150	Cocaine metabolites	2016-07-06
86	CR160229	25737	Cocaine metabolites	2017-01-27
86	CR160229	25771	Cocaine metabolites	2017-01-27
86	CR160229	25772	Cocaine metabolites	2017-01-27
86	CR160229	25773	Cocaine metabolites	2017-01-27
86	CR160235	24951	Cocaine metabolites	2016-06-09
86	CR160235	24952	Cocaine metabolites	2016-06-09
86	CR160235	24953	Cocaine metabolites	2016-06-09
86	CR160235	24954	Cocaine metabolites	2016-06-09
86	CR160236	24955	Cocaine metabolites	2016-06-09
86	CR160236	24964	Cocaine metabolites	2016-06-09
86	CR160269	25545	Cocaine metabolites	2016-10-26
86	CR160296	25152	Cocaine metabolites	2016-07-07
86	CR160296	25153	Cocaine metabolites	2016-07-07
86	CR160325	25166	Cocaine metabolites	2016-07-28
86	CR160325	25167	Cocaine metabolites	2016-07-28
86	CR160340	25200	Cocaine metabolites	2016-07-29
86	CR160340	25211	Cocaine metabolites	2016-07-29
86	CR160341	25207	Cocaine metabolites	2016-08-11
86	CR160341	25208	Cocaine metabolites	2016-08-11
86	CR160341	25210	Cocaine metabolites	2016-08-11
86	CR160409	25537	Cocaine metabolites	2016-10-24
86	CR160424	25417	Cocaine metabolites	2016-09-26
86	CR160424	25418	Cocaine metabolites	2016-09-26
86	CR160449	25408	Cocaine metabolites	2016-09-16
86	CR160450	25413	Cocaine metabolites	2016-09-16
86	CR160452	25415	Cocaine metabolites	2016-09-16
86	CR160452	25416	Cocaine metabolites	2016-09-16
86	CR160485	26485	Cocaine metabolites	2017-06-12
86	CR160507	25630	Cocaine metabolites	2016-11-17
86	CR160519	25165	Cocaine metabolites	2016-10-24
86	CR160556	25550	Cocaine metabolites	2016-10-25
86	CR160556	25551	Cocaine metabolites	2016-10-25
86	CR160622	25641	Cocaine metabolites	2016-12-07
86	CR160643	25853	Cocaine metabolites	2017-03-01
86	CR160643	25855	Cocaine metabolites	2017-03-01
86	CR160643	25856	Cocaine metabolites	2017-03-01
86	CR160643	25857	Cocaine metabolites	2017-03-01
86	CR160680	26377	Cocaine metabolites	2017-05-12
86	CR160718	21528	Cocaine metabolites	2017-08-29
86	CR160726	25925	Cocaine metabolites	2017-02-07
86	CR160726	25926	Cocaine metabolites	2017-02-07
86	CR160726	25927	Cocaine metabolites	2017-02-07
86	CR160726	25928	Cocaine metabolites	2017-02-07
86	CR170009	26795	Cocaine metabolites	2017-07-28
86	CR170009	26796	Cocaine metabolites	2017-07-28
86	CR170019	25973	Cocaine metabolites	2017-02-14
86	CR170019	25993	Cocaine metabolites	2017-02-14
86	CR170029	25951	Cocaine metabolites	2017-02-02
86	CR170034	26892	Cocaine metabolites	2017-08-25
86	CR170047	25673	Cocaine metabolites	2018-01-24
86	CR170047	27125	Cocaine metabolites	2018-01-24
86	CR170153	26111	Cocaine metabolites	2017-04-10
86	CR170153	26112	Cocaine metabolites	2017-04-10
86	CR170187	26106	Cocaine metabolites	2017-04-28
86	CR170196	26261	Cocaine metabolites	2017-04-24
86	CR170253	27473	Cocaine metabolites	2018-02-13
86	CR170256	26456	Cocaine metabolites	2017-06-12
86	CR170256	26458	Cocaine metabolites	2017-06-12
86	CR170256	26459	Cocaine metabolites	2017-06-12
86	CR170256	26460	Cocaine metabolites	2017-06-12
86	CR170256	26484	Cocaine metabolites	2017-06-12
86	CR170290	27482	Cocaine metabolites	2018-02-15
86	CR170290	27483	Cocaine metabolites	2018-02-15
86	CR170310	26785	Cocaine metabolites	2017-07-28
86	CR170310	26786	Cocaine metabolites	2017-07-28
